대분류(NCS),중분류(NCS),소분류(NCS),세분류(NCS),코드(KECO),세분류(KECO)
23. 환경·에너지·안전,01. 산업환경,05. 토양·지하수관리,01. 지하수관리,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,01. 산업환경,05. 토양·지하수관리,01. 지하수관리,1554,환경공학 시험원
23. 환경·에너지·안전,01. 산업환경,05. 토양·지하수관리,02. 토양관리,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,01. 산업환경,05. 토양·지하수관리,02. 토양관리,1554,환경공학 시험원
23. 환경·에너지·안전,02. 환경보건,01. 환경보건관리,01. 산업환경보건,1555,보건위생·환경 검사원
23. 환경·에너지·안전,02. 환경보건,01. 환경보건관리,02. 실내공기질관리,1554,환경공학 시험원
23. 환경·에너지·안전,02. 환경보건,01. 환경보건관리,02. 실내공기질관리,1555,보건위생·환경 검사원
23. 환경·에너지·안전,02. 환경보건,01. 환경보건관리,03. 위해성관리,1555,보건위생·환경 검사원
23. 환경·에너지·안전,03. 자연환경,01. 생태복원·관리,01. 생태복원,1221,생명과학 연구원
23. 환경·에너지·안전,03. 자연환경,01. 생태복원·관리,01. 생태복원,1404,조경 기술자
23. 환경·에너지·안전,03. 자연환경,01. 생태복원·관리,01. 생태복원,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,03. 자연환경,01. 생태복원·관리,02. 생태관리,1221,생명과학 연구원
23. 환경·에너지·안전,03. 자연환경,01. 생태복원·관리,02. 생태관리,1404,조경 기술자
23. 환경·에너지·안전,03. 자연환경,01. 생태복원·관리,02. 생태관리,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,04. 환경서비스,01. 환경경영,01. 환경컨설팅,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,04. 환경서비스,01. 환경경영,02. 환경시설운영,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,04. 환경서비스,01. 환경경영,02. 환경시설운영,8531,상·하수도 처리장치 조작원
23. 환경·에너지·안전,04. 환경서비스,01. 환경경영,02. 환경시설운영,8532,재활용 처리장치·소각로 조작원
23. 환경·에너지·안전,04. 환경서비스,01. 환경경영,03. 환경관리,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,04. 환경서비스,01. 환경경영,03. 환경관리,1554,환경공학 시험원
23. 환경·에너지·안전,04. 환경서비스,01. 환경경영,03. 환경관리,1555,보건위생·환경 검사원
23. 환경·에너지·안전,04. 환경서비스,02. 환경평가,01. 환경영향평가,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,04. 환경서비스,02. 환경평가,01. 환경영향평가,1554,환경공학 시험원
23. 환경·에너지·안전,04. 환경서비스,02. 환경평가,02. 환경조사분석,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,04. 환경서비스,02. 환경평가,02. 환경조사분석,1554,환경공학 시험원
23. 환경·에너지·안전,04. 환경서비스,02. 환경평가,02. 환경조사분석,1555,보건위생·환경 검사원
23. 환경·에너지·안전,05. 에너지·자원,01. 광산조사·탐사,01. 광산지질조사,1211,자연과학 연구원
23. 환경·에너지·안전,05. 에너지·자원,01. 광산조사·탐사,01. 광산지질조사,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,01. 광산조사·탐사,02. 지구물리·화학탐사,1211,자연과학 연구원
23. 환경·에너지·안전,05. 에너지·자원,01. 광산조사·탐사,02. 지구물리·화학탐사,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,01. 광산조사·탐사,03. 석유시추,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,01. 광산조사·탐사,04. 광물시추,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,01. 광산조사·탐사,04. 광물시추,7040,건설·채굴 기계 운전원
23. 환경·에너지·안전,05. 에너지·자원,02. 광물·석유자원 개발·생산,01. 광물자원개발·생산,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,02. 광물·석유자원 개발·생산,02. 석유자원개발·생산,1541,화학공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,02. 광물·석유자원 개발·생산,02. 석유자원개발·생산,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,02. 광물·석유자원 개발·생산,03. 자원처리,8211,금속가공 제어장치 조작원
23. 환경·에너지·안전,05. 에너지·자원,03. 광산환경관리,01. 광해조사,1403,토목공학 기술자
23. 환경·에너지·안전,05. 에너지·자원,03. 광산환경관리,01. 광해조사,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,03. 광산환경관리,02. 광해복원,1403,토목공학 기술자
23. 환경·에너지·안전,05. 에너지·자원,03. 광산환경관리,02. 광해복원,1553,환경공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,04. 광산보안,01. 광산보안관리,1403,토목공학 기술자
23. 환경·에너지·안전,05. 에너지·자원,04. 광산보안,01. 광산보안관리,1584,산업 안전원 및 위험 관리원
23. 환경·에너지·안전,05. 에너지·자원,04. 광산보안,02. 화약류관리,7059,기타 채굴·토목 종사원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,01. 태양광에너지생산,1403,토목공학 기술자
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,01. 태양광에너지생산,1531,전기공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,01. 태양광에너지생산,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,02. 태양열에너지생산,1531,전기공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,02. 태양열에너지생산,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,04. 바이오에너지생산,1511,기계공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,04. 바이오에너지생산,1531,전기공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,04. 바이오에너지생산,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,05. 해양에너지생산,1403,토목공학 기술자
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,05. 해양에너지생산,1531,전기공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,05. 해양에너지생산,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,06. 풍력에너지생산,1403,토목공학 기술자
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,06. 풍력에너지생산,1531,전기공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,06. 풍력에너지생산,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,07. 폐자원에너지생산,1511,기계공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,07. 폐자원에너지생산,1531,전기공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,07. 폐자원에너지생산,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,08. 지열에너지생산·활용,1511,기계공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,08. 지열에너지생산·활용,1531,전기공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,05. 재생에너지,08. 지열에너지생산·활용,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,06. 에너지관리,01. 에너지절약서비스,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,06. 에너지관리,02. 건물에너지관리 시스템운영관리,1552,가스·에너지공학 시험원
23. 환경·에너지·안전,05. 에너지·자원,06. 에너지관리,02. 건물에너지관리 시스템운영관리,8340,전기·전자 설비 조작원
23. 환경·에너지·안전,05. 에너지·자원,07. 신에너지,01. 연료전지에너지생산,1531,전기공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,07. 신에너지,01. 연료전지에너지생산,8330,발전·배전 장치 조작원
23. 환경·에너지·안전,05. 에너지·자원,07. 신에너지,02. 수소연료전지제조,1531,전기공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,07. 신에너지,02. 수소연료전지제조,1541,화학공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,07. 신에너지,02. 수소연료전지제조,1551,가스·에너지공학 기술자 및 연구원
23. 환경·에너지·안전,05. 에너지·자원,07. 신에너지,03. 수소공급,8512,화학물 가공장치 조작원
23. 환경·에너지·안전,06. 산업안전,01. 산업안전관리,00. 산업안전관리공통직무,1584,산업 안전원 및 위험 관리원
23. 환경·에너지·안전,06. 산업안전,01. 산업안전관리,01. 기계안전관리,1584,산업 안전원 및 위험 관리원
23. 환경·에너지·안전,06. 산업안전,01. 산업안전관리,02. 전기안전관리,1584,산업 안전원 및 위험 관리원
23. 환경·에너지·안전,06. 산업안전,01. 산업안전관리,03. 건설안전관리,1584,산업 안전원 및 위험 관리원
23. 환경·에너지·안전,06. 산업안전,01. 산업안전관리,04. 화공안전관리,1584,산업 안전원 및 위험 관리원
23. 환경·에너지·안전,06. 산업안전,01. 산업안전관리,05. 가스안전관리,1584,산업 안전원 및 위험 관리원
23. 환경·에너지·안전,06. 산업안전,01. 산업안전관리,06. 방사선측정평가,1584,산업 안전원 및 위험 관리원
23. 환경·에너지·안전,06. 산업안전,01. 산업안전관리,07. 원자력발전소 해체방사성폐기물관리,1584,산업 안전원 및 위험 관리원
23. 환경·에너지·안전,06. 산업안전,02. 산업보건관리,01. 산업보건관리,1555,보건위생·환경 검사원
23. 환경·에너지·안전,06. 산업안전,02. 산업보건관리,02. 근로자작업환경관리,1555,보건위생·환경 검사원
23. 환경·에너지·안전,06. 산업안전,03. 비파괴검사,01. 비파괴검사,1585,비파괴 검사원
23. 환경·에너지·안전,06. 산업안전,03. 비파괴검사,02. 방사선비파괴검사,1585,비파괴 검사원
23. 환경·에너지·안전,06. 산업안전,03. 비파괴검사,03. 초음파비파괴검사,1585,비파괴 검사원
23. 환경·에너지·안전,06. 산업안전,03. 비파괴검사,04. 자기비파괴검사,1585,비파괴 검사원
23. 환경·에너지·안전,06. 산업안전,03. 비파괴검사,05. 침투비파괴검사,1585,비파괴 검사원
23. 환경·에너지·안전,06. 산업안전,03. 비파괴검사,06. 와전류비파괴검사,1585,비파괴 검사원
23. 환경·에너지·안전,06. 산업안전,03. 비파괴검사,07. 누설비파괴검사,1585,비파괴 검사원
23. 환경·에너지·안전,06. 산업안전,03. 비파괴검사,08. 특수비파괴검사,1585,비파괴 검사원
24. 농림어업,01. 농업,01. 작물재배,01. 수도작재배,9011,곡식작물 재배원
24. 농림어업,01. 농업,01. 작물재배,02. 전작재배,9011,곡식작물 재배원
24. 농림어업,01. 농업,01. 작물재배,02. 전작재배,9012,채소·특용 작물 재배원
24. 농림어업,01. 농업,01. 작물재배,03. 채소재배,9012,채소·특용 작물 재배원
24. 농림어업,01. 농업,01. 작물재배,04. 과수재배,9013,과수작물 재배원
24. 농림어업,01. 농업,01. 작물재배,05. 화훼재배,9014,원예작물 재배원
24. 농림어업,01. 농업,01. 작물재배,06. 버섯재배,9012,채소·특용 작물 재배원
24. 농림어업,01. 농업,01. 작물재배,07. 특용작물재배,9012,채소·특용 작물 재배원
24. 농림어업,01. 농업,01. 작물재배,08. 시설원예,9014,원예작물 재배원
24. 농림어업,01. 농업,01. 작물재배,09. 유기재배,9011,곡식작물 재배원
24. 농림어업,01. 농업,01. 작물재배,09. 유기재배,9012,채소·특용 작물 재배원
24. 농림어업,01. 농업,01. 작물재배,09. 유기재배,9013,과수작물 재배원
24. 농림어업,01. 농업,01. 작물재배,09. 유기재배,9014,원예작물 재배원
24. 농림어업,01. 농업,02. 종자생산·유통,01. 종자계획,1221,생명과학 연구원
24. 농림어업,01. 농업,02. 종자생산·유통,01. 종자계획,1223,농림어업 시험원
24. 농림어업,01. 농업,02. 종자생산·유통,02. 육종,1221,생명과학 연구원
24. 농림어업,01. 농업,02. 종자생산·유통,02. 육종,1223,농림어업 시험원
24. 농림어업,01. 농업,02. 종자생산·유통,03. 종자생산,1223,농림어업 시험원
24. 농림어업,01. 농업,02. 종자생산·유통,03. 종자생산,9012,채소·특용 작물 재배원
24. 농림어업,01. 농업,02. 종자생산·유통,03. 종자생산,9014,원예작물 재배원
